series_id,name,units,f,date,amount
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201112,4.99
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201111,5.37
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201110,5.33
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201109,5.69
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201108,5.54
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201107,5.41
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201106,5.56
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201105,5.26
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201104,5.37
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201103,5.23
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201102,5.19
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201101,5.57
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201012,5.57
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201011,5.57
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201010,5.65
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201009,5.64
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201008,5.75
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201007,5.45
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201006,5.41
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201005,5.18
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201004,5.71
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201003,5.69
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201002,5.17
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,201001,6.13
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,200912,6.65
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,200911,6.58
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,200910,6.44
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,200909,6.02
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,200908,6.14
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,200907,6.28
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,200906,6.53
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,200905,6.41
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,200904,6.55
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,200903,6.16
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,200902,6.75
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,200901,5.78
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,200812,6.46
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,200811,6.5
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,200810,6.24
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,200809,5.69
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,200808,6.43
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,200807,5.86
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,200806,5.92
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,200805,6.16
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,200804,6.04
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,200803,5.92
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,200802,6.04
ELEC.ASH_CONTENT.COW-IA-7.M,Quality of fossil fuels in electricity generation : ash content : coal : Iowa : industrial cogen : monthly,percent,M,200801,6.78
